시도,시군구,자격별,성별,연령구분,신청자,1등급,2등급,3등급,4등급,5등급,인지지원등급,등급외A,등급외B,등급외C
전북,고창군,기초,남자,70-74세,20 ,0 ,0 ,1 ,9 ,1 ,0 ,5 ,1 ,1 
전북,고창군,기초,남자,75-79세,17 ,1 ,0 ,1 ,10 ,0 ,1 ,1 ,1 ,0 
전북,고창군,기초,남자,80-84세,13 ,0 ,0 ,2 ,3 ,2 ,1 ,1 ,0 ,0 
전북,고창군,기초,남자,85세이상,13 ,0 ,1 ,1 ,8 ,2 ,0 ,1 ,0 ,0 
전북,고창군,기초,여자,65세미만,15 ,0 ,0 ,0 ,4 ,2 ,0 ,4 ,1 ,1 
전북,고창군,기초,여자,65-69세,19 ,0 ,1 ,2 ,2 ,3 ,3 ,4 ,1 ,0 
전북,고창군,기초,여자,70-74세,30 ,1 ,1 ,2 ,10 ,4 ,2 ,2 ,4 ,0 
전북,고창군,기초,여자,75-79세,49 ,1 ,2 ,5 ,24 ,3 ,1 ,3 ,4 ,0 
전북,고창군,기초,여자,80-84세,81 ,1 ,0 ,8 ,37 ,14 ,1 ,6 ,4 ,1 
전북,고창군,기초,여자,85세이상,104 ,3 ,6 ,28 ,34 ,9 ,0 ,2 ,1 ,1 
전북,고창군,의료,남자,65-69세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
전북,고창군,의료,남자,70-74세,1 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 ,0 
전북,고창군,의료,남자,75-79세,4 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
전북,고창군,의료,남자,80-84세,4 ,0 ,0 ,2 ,2 ,0 ,0 ,0 ,0 ,0 
전북,고창군,의료,남자,85세이상,3 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 
전북,고창군,의료,여자,65-69세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
전북,고창군,의료,여자,70-74세,6 ,0 ,0 ,1 ,2 ,0 ,1 ,1 ,0 ,0 
전북,고창군,의료,여자,75-79세,3 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,0 ,0 
전북,고창군,의료,여자,80-84세,11 ,0 ,0 ,1 ,4 ,2 ,0 ,2 ,1 ,0 
전북,고창군,의료,여자,85세이상,25 ,0 ,2 ,2 ,15 ,3 ,1 ,1 ,0 ,0 
전북,고창군,감경,남자,65세미만,11 ,2 ,0 ,2 ,4 ,1 ,0 ,0 ,0 ,1 
전북,고창군,감경,남자,65-69세,19 ,2 ,1 ,3 ,4 ,3 ,0 ,1 ,1 ,1 
전북,고창군,감경,남자,70-74세,37 ,3 ,3 ,4 ,22 ,3 ,0 ,0 ,0 ,0 
전북,고창군,감경,남자,75-79세,66 ,2 ,2 ,12 ,39 ,7 ,1 ,0 ,0 ,1 
전북,고창군,감경,남자,80-84세,133 ,1 ,4 ,27 ,73 ,13 ,4 ,1 ,0 ,0 
전북,고창군,감경,남자,85세이상,167 ,3 ,8 ,40 ,91 ,22 ,2 ,0 ,0 ,0 
전북,고창군,감경,여자,65세미만,5 ,0 ,1 ,2 ,2 ,0 ,0 ,0 ,0 ,0 
전북,고창군,감경,여자,65-69세,33 ,0 ,1 ,5 ,12 ,4 ,1 ,1 ,1 ,0 
전북,고창군,감경,여자,70-74세,74 ,0 ,5 ,13 ,32 ,14 ,0 ,2 ,0 ,0 
전북,고창군,감경,여자,75-79세,207 ,3 ,15 ,31 ,105 ,30 ,5 ,2 ,1 ,0 
전북,고창군,감경,여자,80-84세,520 ,6 ,24 ,75 ,303 ,71 ,10 ,5 ,2 ,0 
전북,고창군,감경,여자,85세이상,737 ,5 ,40 ,143 ,454 ,63 ,3 ,0 ,0 ,0 
전북,부안군,일반,남자,65세미만,7 ,0 ,0 ,1 ,2 ,0 ,0 ,1 ,1 ,1 
전북,부안군,일반,남자,65-69세,33 ,0 ,0 ,4 ,10 ,5 ,1 ,4 ,2 ,2 
전북,부안군,일반,남자,70-74세,49 ,0 ,1 ,5 ,11 ,6 ,2 ,9 ,4 ,3 
전북,부안군,일반,남자,75-79세,79 ,0 ,1 ,2 ,22 ,10 ,3 ,9 ,5 ,4 
전북,부안군,일반,남자,80-84세,118 ,0 ,1 ,10 ,40 ,29 ,2 ,8 ,5 ,3 
전북,부안군,일반,남자,85세이상,131 ,0 ,3 ,10 ,48 ,32 ,2 ,7 ,4 ,2 
전북,부안군,일반,여자,65세미만,7 ,1 ,0 ,0 ,1 ,0 ,0 ,4 ,0 ,1 
전북,부안군,일반,여자,65-69세,34 ,0 ,0 ,1 ,2 ,1 ,0 ,14 ,6 ,2 
전북,부안군,일반,여자,70-74세,85 ,2 ,3 ,4 ,11 ,7 ,1 ,16 ,16 ,6 
전북,부안군,일반,여자,75-79세,193 ,1 ,5 ,9 ,44 ,28 ,10 ,34 ,21 ,5 
전북,부안군,일반,여자,80-84세,344 ,2 ,9 ,26 ,116 ,80 ,9 ,41 ,14 ,5 
전북,부안군,일반,여자,85세이상,358 ,6 ,12 ,36 ,163 ,60 ,13 ,14 ,7 ,2 
전북,부안군,기초,남자,65세미만,22 ,3 ,1 ,1 ,4 ,0 ,0 ,1 ,7 ,2 
전북,부안군,기초,남자,65-69세,24 ,0 ,0 ,3 ,4 ,1 ,1 ,4 ,5 ,3 
전북,부안군,기초,남자,70-74세,24 ,0 ,1 ,3 ,3 ,2 ,3 ,4 ,3 ,1 
전북,부안군,기초,남자,75-79세,15 ,0 ,0 ,0 ,6 ,2 ,1 ,0 ,2 ,1 
전북,부안군,기초,남자,80-84세,23 ,1 ,0 ,2 ,7 ,6 ,1 ,0 ,1 ,0 
전북,부안군,기초,남자,85세이상,16 ,0 ,0 ,5 ,4 ,4 ,0 ,1 ,1 ,0 
전북,부안군,기초,여자,65세미만,10 ,0 ,1 ,2 ,1 ,0 ,0 ,0 ,2 ,2 
전북,부안군,기초,여자,65-69세,20 ,0 ,1 ,1 ,9 ,0 ,1 ,2 ,2 ,2 
전북,부안군,기초,여자,70-74세,21 ,0 ,0 ,2 ,3 ,4 ,2 ,5 ,0 ,3 
전북,부안군,기초,여자,75-79세,56 ,0 ,1 ,6 ,15 ,13 ,3 ,6 ,4 ,1 
전북,부안군,기초,여자,80-84세,71 ,0 ,1 ,10 ,24 ,20 ,4 ,6 ,3 ,1 
전북,부안군,기초,여자,85세이상,77 ,1 ,2 ,13 ,35 ,16 ,2 ,2 ,2 ,0 
전북,부안군,의료,남자,70-74세,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
전북,부안군,의료,남자,75-79세,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
전북,부안군,의료,남자,80-84세,3 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,0 
전북,부안군,의료,남자,85세이상,3 ,0 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 
전북,부안군,의료,여자,65세미만,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
전북,부안군,의료,여자,65-69세,2 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 
전북,부안군,의료,여자,70-74세,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
전북,부안군,의료,여자,75-79세,3 ,0 ,0 ,0 ,1 ,0 ,0 ,1 ,0 ,1 
전북,부안군,의료,여자,80-84세,5 ,0 ,0 ,0 ,1 ,2 ,0 ,1 ,0 ,0 
전북,부안군,의료,여자,85세이상,17 ,0 ,0 ,3 ,7 ,6 ,0 ,0 ,0 ,0 
전북,부안군,감경,남자,65세미만,9 ,0 ,0 ,3 ,3 ,2 ,0 ,0 ,0 ,0 
전북,부안군,감경,남자,65-69세,23 ,0 ,0 ,4 ,14 ,2 ,0 ,2 ,0 ,1 
전북,부안군,감경,남자,70-74세,31 ,0 ,3 ,5 ,13 ,6 ,1 ,0 ,1 ,1 
전북,부안군,감경,남자,75-79세,56 ,1 ,0 ,5 ,32 ,13 ,2 ,0 ,1 ,0 
전북,부안군,감경,남자,80-84세,75 ,0 ,2 ,10 ,40 ,16 ,2 ,0 ,1 ,0 
전북,부안군,감경,남자,85세이상,99 ,0 ,1 ,21 ,51 ,21 ,2 ,0 ,1 ,1 
전북,부안군,감경,여자,65세미만,5 ,2 ,0 ,1 ,1 ,0 ,0 ,1 ,0 ,0 
전북,부안군,감경,여자,65-69세,25 ,0 ,0 ,3 ,9 ,5 ,3 ,1 ,2 ,1 
전북,부안군,감경,여자,70-74세,64 ,1 ,2 ,10 ,32 ,6 ,0 ,3 ,4 ,2 
전북,부안군,감경,여자,75-79세,118 ,1 ,9 ,14 ,34 ,38 ,5 ,1 ,3 ,0 
전북,부안군,감경,여자,80-84세,253 ,5 ,14 ,34 ,109 ,63 ,8 ,2 ,3 ,0 
전북,부안군,감경,여자,85세이상,484 ,13 ,26 ,88 ,236 ,100 ,7 ,0 ,1 ,0 
전남,목포시,일반,남자,65세미만,61 ,4 ,1 ,6 ,5 ,1 ,0 ,20 ,9 ,1 
전남,목포시,일반,남자,65-69세,76 ,2 ,7 ,9 ,11 ,3 ,0 ,13 ,6 ,7 
전남,목포시,일반,남자,70-74세,137 ,4 ,6 ,14 ,44 ,14 ,2 ,11 ,11 ,3 
전남,목포시,일반,남자,75-79세,220 ,5 ,4 ,37 ,55 ,30 ,6 ,19 ,19 ,8 
전남,목포시,일반,남자,80-84세,264 ,4 ,16 ,49 ,73 ,25 ,7 ,17 ,14 ,6 
전남,목포시,일반,남자,85세이상,213 ,0 ,11 ,29 ,80 ,35 ,6 ,8 ,7 ,1 
전남,목포시,일반,여자,65세미만,44 ,1 ,1 ,8 ,9 ,3 ,1 ,9 ,4 ,2 
전남,목포시,일반,여자,65-69세,125 ,2 ,3 ,12 ,23 ,5 ,1 ,24 ,10 ,6 
전남,목포시,일반,여자,70-74세,205 ,4 ,5 ,21 ,34 ,18 ,5 ,24 ,28 ,7 
전남,목포시,일반,여자,75-79세,408 ,6 ,21 ,55 ,99 ,38 ,12 ,66 ,22 ,4 
전남,목포시,일반,여자,80-84세,537 ,17 ,23 ,68 ,165 ,66 ,12 ,36 ,26 ,4 
전남,목포시,일반,여자,85세이상,523 ,29 ,42 ,94 ,179 ,53 ,8 ,28 ,21 ,3 
전남,목포시,기초,남자,65세미만,107 ,7 ,2 ,18 ,20 ,7 ,1 ,17 ,7 ,7 
전남,목포시,기초,남자,65-69세,128 ,2 ,6 ,11 ,34 ,12 ,2 ,21 ,13 ,3 
전남,목포시,기초,남자,70-74세,85 ,4 ,5 ,10 ,23 ,11 ,3 ,3 ,12 ,4 
전남,목포시,기초,남자,75-79세,69 ,0 ,2 ,7 ,16 ,11 ,7 ,5 ,6 ,0 
전남,목포시,기초,남자,80-84세,64 ,2 ,3 ,9 ,26 ,11 ,2 ,0 ,3 ,1 
전남,목포시,기초,남자,85세이상,39 ,1 ,1 ,7 ,16 ,7 ,1 ,0 ,0 ,1 
전남,목포시,기초,여자,65세미만,59 ,4 ,3 ,4 ,14 ,5 ,2 ,14 ,4 ,2 
전남,목포시,기초,여자,65-69세,84 ,2 ,4 ,8 ,26 ,6 ,2 ,10 ,8 ,6 
전남,목포시,기초,여자,70-74세,103 ,3 ,3 ,12 ,40 ,10 ,2 ,5 ,9 ,3 
전남,목포시,기초,여자,75-79세,168 ,4 ,15 ,22 ,52 ,26 ,8 ,6 ,16 ,4 
전남,목포시,기초,여자,80-84세,220 ,5 ,12 ,39 ,71 ,34 ,4 ,11 ,18 ,4 
전남,목포시,기초,여자,85세이상,272 ,11 ,36 ,65 ,96 ,25 ,2 ,5 ,9 ,2 
전남,목포시,의료,남자,65세미만,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
전남,목포시,의료,남자,65-69세,2 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
전남,목포시,의료,남자,70-74세,4 ,0 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,0 
전남,목포시,의료,남자,75-79세,8 ,0 ,0 ,3 ,3 ,0 ,0 ,0 ,0 ,0 
전남,목포시,의료,남자,80-84세,4 ,0 ,0 ,1 ,1 ,1 ,0 ,1 ,0 ,0 
전남,목포시,의료,남자,85세이상,9 ,0 ,1 ,2 ,3 ,2 ,0 ,0 ,0 ,0 
전남,목포시,의료,여자,65세미만,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
전남,목포시,의료,여자,65-69세,3 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 
전남,목포시,의료,여자,70-74세,9 ,0 ,0 ,4 ,3 ,1 ,0 ,1 ,0 ,0 
전남,목포시,의료,여자,75-79세,11 ,0 ,1 ,0 ,5 ,1 ,0 ,0 ,1 ,0 
전남,목포시,의료,여자,80-84세,7 ,0 ,0 ,3 ,3 ,0 ,0 ,0 ,0 ,0 
전남,목포시,의료,여자,85세이상,44 ,2 ,8 ,4 ,14 ,7 ,0 ,2 ,0 ,0 
전남,목포시,감경,남자,65세미만,56 ,6 ,7 ,11 ,16 ,5 ,1 ,5 ,1 ,0 
전남,목포시,감경,남자,65-69세,68 ,4 ,6 ,16 ,26 ,6 ,3 ,1 ,0 ,0 
전남,목포시,감경,남자,70-74세,126 ,5 ,12 ,37 ,48 ,14 ,1 ,1 ,0 ,0 
전남,목포시,감경,남자,75-79세,175 ,8 ,13 ,42 ,69 ,30 ,5 ,0 ,1 ,0 
전남,목포시,감경,남자,80-84세,206 ,4 ,21 ,48 ,88 ,30 ,6 ,0 ,1 ,1 
전남,목포시,감경,남자,85세이상,186 ,6 ,18 ,40 ,83 ,25 ,8 ,1 ,2 ,0 
전남,목포시,감경,여자,65세미만,37 ,3 ,8 ,7 ,11 ,3 ,1 ,0 ,0 ,0 
전남,목포시,감경,여자,65-69세,91 ,3 ,8 ,21 ,34 ,11 ,1 ,2 ,3 ,1 
전남,목포시,감경,여자,70-74세,168 ,8 ,10 ,28 ,72 ,27 ,5 ,2 ,3 ,0 
전남,목포시,감경,여자,75-79세,401 ,13 ,35 ,70 ,156 ,74 ,16 ,6 ,3 ,1 
전남,목포시,감경,여자,80-84세,740 ,27 ,73 ,159 ,296 ,116 ,21 ,3 ,4 ,1 
전남,목포시,감경,여자,85세이상,922 ,40 ,121 ,238 ,398 ,83 ,11 ,5 ,3 ,0 
전남,여수시,일반,남자,65세미만,58 ,1 ,1 ,7 ,10 ,2 ,0 ,10 ,4 ,7 
전남,여수시,일반,남자,65-69세,132 ,0 ,5 ,10 ,26 ,1 ,0 ,22 ,13 ,6 
전남,여수시,일반,남자,70-74세,182 ,4 ,10 ,26 ,37 ,9 ,4 ,23 ,19 ,9 
전남,여수시,일반,남자,75-79세,267 ,4 ,9 ,32 ,82 ,25 ,6 ,22 ,24 ,9 
전남,여수시,일반,남자,80-84세,343 ,2 ,19 ,58 ,110 ,42 ,13 ,19 ,16 ,8 
전남,여수시,일반,남자,85세이상,286 ,2 ,9 ,40 ,120 ,32 ,4 ,24 ,11 ,6 
전남,여수시,일반,여자,65세미만,54 ,2 ,0 ,7 ,7 ,1 ,1 ,12 ,4 ,3 
전남,여수시,일반,여자,65-69세,164 ,4 ,3 ,8 ,29 ,3 ,3 ,25 ,23 ,8 
전남,여수시,일반,여자,70-74세,347 ,8 ,5 ,32 ,78 ,20 ,6 ,59 ,39 ,16 
전남,여수시,일반,여자,75-79세,533 ,5 ,18 ,53 ,150 ,46 ,21 ,70 ,39 ,10 
전남,여수시,일반,여자,80-84세,845 ,12 ,49 ,95 ,298 ,93 ,26 ,83 ,41 ,17 
전남,여수시,일반,여자,85세이상,902 ,25 ,54 ,163 ,369 ,87 ,14 ,49 ,32 ,4 
전남,여수시,기초,남자,65세미만,99 ,5 ,3 ,19 ,11 ,9 ,2 ,13 ,15 ,14 
전남,여수시,기초,남자,65-69세,129 ,1 ,4 ,15 ,42 ,10 ,3 ,13 ,14 ,6 
전남,여수시,기초,남자,70-74세,99 ,0 ,2 ,16 ,38 ,9 ,3 ,5 ,11 ,6 
전남,여수시,기초,남자,75-79세,83 ,1 ,2 ,12 ,29 ,11 ,2 ,2 ,10 ,5 
전남,여수시,기초,남자,80-84세,58 ,0 ,2 ,6 ,25 ,6 ,3 ,4 ,3 ,2 
전남,여수시,기초,남자,85세이상,39 ,0 ,1 ,6 ,19 ,7 ,1 ,1 ,2 ,2 
전남,여수시,기초,여자,65세미만,38 ,0 ,1 ,3 ,8 ,2 ,1 ,8 ,7 ,4 
전남,여수시,기초,여자,65-69세,105 ,3 ,1 ,12 ,30 ,6 ,3 ,13 ,16 ,4 
전남,여수시,기초,여자,70-74세,113 ,0 ,1 ,18 ,30 ,9 ,0 ,15 ,16 ,6 
전남,여수시,기초,여자,75-79세,157 ,1 ,2 ,13 ,68 ,15 ,3 ,16 ,12 ,7 
전남,여수시,기초,여자,80-84세,222 ,0 ,7 ,28 ,101 ,27 ,3 ,9 ,10 ,5 
전남,여수시,기초,여자,85세이상,289 ,10 ,17 ,69 ,125 ,25 ,4 ,10 ,8 ,0 
전남,여수시,의료,남자,65세미만,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
전남,여수시,의료,남자,65-69세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
전남,여수시,의료,남자,70-74세,3 ,0 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,0 
전남,여수시,의료,남자,75-79세,11 ,0 ,1 ,5 ,2 ,1 ,0 ,0 ,0 ,0 
전남,여수시,의료,남자,80-84세,4 ,0 ,0 ,0 ,2 ,2 ,0 ,0 ,0 ,0 
전남,여수시,의료,남자,85세이상,9 ,0 ,0 ,1 ,5 ,3 ,0 ,0 ,0 ,0 
전남,여수시,의료,여자,65세미만,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
전남,여수시,의료,여자,65-69세,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
전남,여수시,의료,여자,70-74세,13 ,0 ,1 ,3 ,6 ,0 ,0 ,0 ,1 ,0 
전남,여수시,의료,여자,75-79세,9 ,0 ,1 ,3 ,0 ,2 ,0 ,0 ,1 ,1 
전남,여수시,의료,여자,80-84세,20 ,0 ,1 ,1 ,7 ,3 ,1 ,0 ,3 ,0 
전남,여수시,의료,여자,85세이상,58 ,2 ,5 ,6 ,27 ,3 ,1 ,2 ,3 ,0 
전남,여수시,감경,남자,65세미만,32 ,3 ,3 ,8 ,10 ,3 ,0 ,0 ,0 ,0 
전남,여수시,감경,남자,65-69세,81 ,3 ,3 ,18 ,41 ,8 ,4 ,1 ,1 ,0 
전남,여수시,감경,남자,70-74세,141 ,4 ,8 ,34 ,66 ,21 ,4 ,0 ,0 ,0 
전남,여수시,감경,남자,75-79세,165 ,1 ,13 ,28 ,75 ,27 ,5 ,3 ,2 ,0 
전남,여수시,감경,남자,80-84세,230 ,2 ,12 ,40 ,121 ,34 ,11 ,0 ,1 ,2 
전남,여수시,감경,남자,85세이상,246 ,4 ,7 ,63 ,129 ,34 ,6 ,0 ,0 ,0 
전남,여수시,감경,여자,65세미만,32 ,3 ,1 ,8 ,9 ,3 ,1 ,1 ,2 ,0 
전남,여수시,감경,여자,65-69세,96 ,2 ,3 ,20 ,41 ,10 ,3 ,5 ,0 ,1 
전남,여수시,감경,여자,70-74세,161 ,7 ,12 ,30 ,60 ,29 ,1 ,2 ,2 ,0 
전남,여수시,감경,여자,75-79세,384 ,8 ,15 ,60 ,201 ,49 ,15 ,1 ,2 ,1 
전남,여수시,감경,여자,80-84세,829 ,24 ,48 ,154 ,425 ,127 ,15 ,3 ,1 ,1 
전남,여수시,감경,여자,85세이상,1228 ,35 ,114 ,297 ,602 ,124 ,8 ,1 ,0 ,1 
전남,순천시,일반,남자,65세미만,52 ,2 ,2 ,9 ,7 ,1 ,0 ,14 ,1 ,5 
전남,순천시,일반,남자,65-69세,96 ,2 ,6 ,11 ,22 ,4 ,1 ,12 ,9 ,6 
전남,순천시,일반,남자,70-74세,149 ,2 ,10 ,26 ,35 ,9 ,0 ,23 ,9 ,1 
전남,순천시,일반,남자,75-79세,200 ,5 ,12 ,32 ,63 ,19 ,6 ,17 ,14 ,2 
전남,순천시,일반,남자,80-84세,323 ,4 ,15 ,39 ,111 ,44 ,8 ,25 ,15 ,4 
전남,순천시,일반,남자,85세이상,354 ,3 ,18 ,60 ,132 ,47 ,2 ,33 ,20 ,5 
전남,순천시,일반,여자,65세미만,36 ,2 ,3 ,4 ,8 ,2 ,0 ,8 ,3 ,1 
전남,순천시,일반,여자,65-69세,142 ,2 ,7 ,16 ,22 ,3 ,2 ,20 ,15 ,6 
전남,순천시,일반,여자,70-74세,244 ,3 ,6 ,26 ,57 ,14 ,3 ,33 ,25 ,4 
전남,순천시,일반,여자,75-79세,531 ,11 ,13 ,52 ,145 ,51 ,10 ,67 ,53 ,12 
전남,순천시,일반,여자,80-84세,920 ,19 ,51 ,85 ,308 ,123 ,13 ,81 ,65 ,9 
전남,순천시,일반,여자,85세이상,1003 ,28 ,79 ,146 ,431 ,101 ,6 ,54 ,37 ,3 
전남,순천시,기초,남자,65세미만,78 ,2 ,4 ,8 ,25 ,6 ,0 ,8 ,9 ,5 
전남,순천시,기초,남자,65-69세,94 ,0 ,5 ,12 ,27 ,7 ,3 ,11 ,14 ,3 
전남,순천시,기초,남자,70-74세,67 ,0 ,5 ,10 ,22 ,7 ,0 ,5 ,5 ,2 
전남,순천시,기초,남자,75-79세,47 ,1 ,4 ,6 ,16 ,3 ,1 ,6 ,3 ,1 
전남,순천시,기초,남자,80-84세,43 ,0 ,0 ,4 ,19 ,7 ,1 ,0 ,1 ,3 
전남,순천시,기초,남자,85세이상,20 ,0 ,2 ,1 ,8 ,3 ,0 ,0 ,1 ,0 
전남,순천시,기초,여자,65세미만,29 ,4 ,1 ,3 ,8 ,1 ,2 ,4 ,0 ,3 
전남,순천시,기초,여자,65-69세,105 ,2 ,9 ,14 ,32 ,4 ,8 ,8 ,15 ,4 
전남,순천시,기초,여자,70-74세,68 ,0 ,8 ,13 ,18 ,8 ,0 ,4 ,6 ,0 
전남,순천시,기초,여자,75-79세,91 ,2 ,6 ,15 ,28 ,9 ,1 ,4 ,8 ,0 
전남,순천시,기초,여자,80-84세,146 ,3 ,12 ,19 ,53 ,20 ,2 ,6 ,10 ,3 
전남,순천시,기초,여자,85세이상,244 ,12 ,22 ,42 ,105 ,19 ,2 ,13 ,4 ,0 
전남,순천시,의료,남자,65세미만,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
전남,순천시,의료,남자,65-69세,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
전남,순천시,의료,남자,70-74세,4 ,0 ,0 ,1 ,0 ,0 ,0 ,2 ,0 ,1 
전남,순천시,의료,남자,75-79세,11 ,0 ,2 ,3 ,3 ,1 ,0 ,0 ,1 ,1 
전남,순천시,의료,남자,80-84세,6 ,0 ,0 ,1 ,3 ,1 ,0 ,1 ,0 ,0 
전남,순천시,의료,남자,85세이상,8 ,1 ,0 ,0 ,4 ,1 ,0 ,0 ,1 ,0 
전남,순천시,의료,여자,65세미만,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
전남,순천시,의료,여자,65-69세,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 
전남,순천시,의료,여자,70-74세,4 ,0 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,0 
전남,순천시,의료,여자,75-79세,11 ,0 ,0 ,2 ,2 ,1 ,1 ,2 ,2 ,0 
전남,순천시,의료,여자,80-84세,24 ,1 ,3 ,6 ,7 ,2 ,0 ,1 ,2 ,0 
전남,순천시,의료,여자,85세이상,63 ,3 ,3 ,19 ,28 ,5 ,0 ,0 ,0 ,0 
전남,순천시,감경,남자,65세미만,48 ,3 ,7 ,15 ,11 ,3 ,0 ,2 ,0 ,1 
전남,순천시,감경,남자,65-69세,59 ,2 ,5 ,15 ,23 ,4 ,2 ,0 ,3 ,2 
전남,순천시,감경,남자,70-74세,94 ,3 ,7 ,20 ,43 ,11 ,4 ,2 ,0 ,0 
전남,순천시,감경,남자,75-79세,114 ,5 ,5 ,19 ,60 ,16 ,1 ,1 ,0 ,1 
전남,순천시,감경,남자,80-84세,206 ,3 ,14 ,42 ,107 ,29 ,6 ,1 ,0 ,1 
전남,순천시,감경,남자,85세이상,233 ,6 ,9 ,48 ,127 ,31 ,4 ,1 ,1 ,0 
전남,순천시,감경,여자,65세미만,43 ,9 ,5 ,10 ,8 ,3 ,0 ,1 ,0 ,0 
전남,순천시,감경,여자,65-69세,71 ,4 ,3 ,8 ,34 ,8 ,2 ,1 ,0 ,0 
전남,순천시,감경,여자,70-74세,142 ,9 ,8 ,31 ,55 ,17 ,5 ,2 ,0 ,0 
전남,순천시,감경,여자,75-79세,325 ,15 ,35 ,64 ,137 ,41 ,5 ,0 ,3 ,0 
전남,순천시,감경,여자,80-84세,718 ,21 ,70 ,133 ,334 ,93 ,24 ,3 ,2 ,0 
전남,순천시,감경,여자,85세이상,1319 ,55 ,153 ,264 ,667 ,127 ,9 ,3 ,0 ,0 
전남,나주시,일반,남자,65세미만,21 ,0 ,1 ,4 ,5 ,0 ,0 ,6 ,0 ,1 
전남,나주시,일반,남자,65-69세,66 ,0 ,3 ,5 ,18 ,0 ,0 ,9 ,4 ,5 
전남,나주시,일반,남자,70-74세,95 ,1 ,5 ,12 ,18 ,4 ,2 ,17 ,9 ,2 
전남,나주시,일반,남자,75-79세,149 ,5 ,3 ,13 ,41 ,6 ,2 ,22 ,12 ,7 
전남,나주시,일반,남자,80-84세,196 ,1 ,5 ,38 ,62 ,19 ,2 ,15 ,18 ,3 
전남,나주시,일반,남자,85세이상,209 ,2 ,7 ,31 ,93 ,16 ,3 ,16 ,12 ,2 
전남,나주시,일반,여자,65세미만,21 ,2 ,3 ,4 ,2 ,0 ,1 ,2 ,5 ,1 
전남,나주시,일반,여자,65-69세,108 ,1 ,3 ,10 ,25 ,2 ,1 ,21 ,9 ,2 
전남,나주시,일반,여자,70-74세,208 ,1 ,3 ,17 ,41 ,7 ,7 ,31 ,31 ,7 
전남,나주시,일반,여자,75-79세,398 ,4 ,11 ,41 ,103 ,19 ,8 ,57 ,32 ,3 
전남,나주시,일반,여자,80-84세,594 ,13 ,13 ,68 ,226 ,45 ,11 ,65 ,41 ,14 
전남,나주시,일반,여자,85세이상,643 ,20 ,38 ,130 ,255 ,43 ,9 ,38 ,23 ,2 
전남,나주시,기초,남자,65세미만,54 ,3 ,3 ,7 ,25 ,2 ,0 ,3 ,0 ,2 
전남,나주시,기초,남자,65-69세,68 ,1 ,4 ,13 ,23 ,6 ,1 ,5 ,5 ,1 
전남,나주시,기초,남자,70-74세,61 ,1 ,1 ,9 ,24 ,6 ,0 ,5 ,5 ,2 
전남,나주시,기초,남자,75-79세,53 ,0 ,2 ,6 ,23 ,5 ,0 ,2 ,2 ,2 
전남,나주시,기초,남자,80-84세,39 ,0 ,2 ,9 ,17 ,3 ,0 ,1 ,2 ,0 
전남,나주시,기초,남자,85세이상,34 ,0 ,1 ,6 ,14 ,6 ,1 ,0 ,1 ,0 
전남,나주시,기초,여자,65세미만,23 ,4 ,2 ,6 ,4 ,0 ,0 ,1 ,1 ,1 
전남,나주시,기초,여자,65-69세,60 ,4 ,1 ,10 ,22 ,2 ,1 ,7 ,3 ,2 
전남,나주시,기초,여자,70-74세,62 ,2 ,1 ,11 ,17 ,6 ,0 ,5 ,5 ,2 
전남,나주시,기초,여자,75-79세,108 ,2 ,4 ,15 ,45 ,6 ,0 ,11 ,7 ,4 
